실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,4,10,-0.685911119,1.945977092,1.322311163,2.90237999,-3.537194729,0.1496611387
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,5,1,-0.6725338101,1.941873193,1.148366928,2.902375937,-3.537192583,0.1470642686
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,5,2,-0.6725338101,1.941873193,1.148366928,2.902375937,-3.537192583,0.1470642686
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,5,3,-0.6833328605,1.939326286,1.140996814,2.902372599,-3.537190914,0.1450342983
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,5,4,-0.6833328605,1.939326286,1.140996814,2.902372599,-3.537190914,0.1450342983
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,5,5,-0.6712952852,1.944059849,1.142970324,2.902371645,-3.537190437,0.1443703473
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,5,6,-0.6712952852,1.944059849,1.142970324,2.902371645,-3.537190437,0.1443703473
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,5,7,-0.6818448901,1.951275229,1.143529534,2.902374029,-3.537191629,0.1458455771
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,5,8,-0.6818448901,1.951275229,1.143529534,2.902374029,-3.537191629,0.1458455771
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,5,9,-0.6782070398,1.943392277,1.149756789,2.90237689,-3.53719306,0.147655189
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,5,10,-0.6782070398,1.943392277,1.149756789,2.90237689,-3.53719306,0.147655189
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,6,1,-0.621954143,1.929838538,1.240375519,2.902371883,-3.537190676,0.1445836127
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,6,2,-0.6292978525,1.951740265,1.235429883,2.90237546,-3.537192345,0.1468040198
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,6,3,-0.6292978525,1.951740265,1.235429883,2.90237546,-3.537192345,0.1468040198
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,6,4,-0.6362631917,1.921206117,1.22924602,2.90237546,-3.537192345,0.1468016207
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,6,5,-0.6362631917,1.921206117,1.22924602,2.90237546,-3.537192345,0.1468016207
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,6,6,-0.6208987236,1.960101008,1.248167396,2.902376175,-3.537192822,0.1473066956
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,6,7,-0.6208987236,1.960101008,1.248167396,2.902376175,-3.537192822,0.1473066956
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,6,8,-0.6104347706,1.984162807,1.278054595,2.902371883,-3.537190676,0.1446096301
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,6,9,-0.6104347706,1.984162807,1.278054595,2.902371883,-3.537190676,0.1446096301
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,6,10,-0.6257649064,1.854399204,1.229901075,2.9023664,-3.537187815,0.1411013752
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,7,1,-0.4304085076,1.875989199,1.224165082,2.902374268,-3.537191629,0.1460005343
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,7,2,-0.4304085076,1.875989199,1.224165082,2.902374268,-3.537191629,0.1460005343
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,7,3,-0.4087581635,1.867806435,1.2200315,2.902374506,-3.537191868,0.1461464912
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,7,4,-0.4087581635,1.867806435,1.2200315,2.902374506,-3.537191868,0.1461464912
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,7,5,-0.4083539248,1.868834615,1.241546273,2.902374029,-3.537191629,0.1459787637
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,7,6,-0.4083539248,1.868834615,1.241546273,2.902374029,-3.537191629,0.1459787637
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,7,7,-0.3962580562,1.855921984,1.251818061,2.902374268,-3.537191868,0.1460861266
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,7,8,-0.3962580562,1.855921984,1.251818061,2.902374268,-3.537191868,0.1460861266
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,7,9,-0.3895231485,1.866912484,1.263795614,2.902374268,-3.537191868,0.1461130679
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,7,10,-0.3895231485,1.866912484,1.263795614,2.902374268,-3.537191868,0.1461130679
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,8,1,-0.445648998,1.847331166,1.365565896,2.902372122,-3.537190676,0.1447216123
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,8,2,-0.445648998,1.847331166,1.365565896,2.902372122,-3.537190676,0.1447216123
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,8,3,-0.4525518119,1.844899058,1.346758962,2.902375937,-3.537192583,0.1470310092
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,8,4,-0.4525518119,1.844899058,1.346758962,2.902375937,-3.537192583,0.1470310092
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,8,5,-0.4363319576,1.879803538,1.335075259,2.902377605,-3.537193537,0.1481414437
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,8,6,-0.4363319576,1.879803538,1.335075259,2.902377605,-3.537193537,0.1481414437
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,8,7,-0.4086862206,1.908095598,1.316447616,2.902380466,-3.537194729,0.1498999447
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,8,8,-0.4086862206,1.908095598,1.316447616,2.902380466,-3.537194729,0.1498999447
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,8,9,-0.4037601352,1.88345921,1.323690414,2.902373075,-3.537191153,0.1452705115
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,8,10,-0.4083121717,1.850081086,1.303776979,2.902378559,-3.537193775,0.1486841142
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,9,1,-0.480283469,1.876285791,1.341474175,2.902373075,-3.537191153,0.1452616155
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,9,2,-0.480283469,1.876285791,1.341474175,2.902373075,-3.537191153,0.1452616155
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,9,3,-0.4737195671,1.894563675,1.347076058,2.902370453,-3.53718996,0.1437324584
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,9,4,-0.4737195671,1.894563675,1.347076058,2.902370453,-3.53718996,0.1437324584
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,9,5,-0.4789212048,1.877737999,1.363175631,2.902374983,-3.537192106,0.1464393586
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,9,6,-0.4789212048,1.877737999,1.363175631,2.902374983,-3.537192106,0.1464393586
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,9,7,-0.4886637032,1.872370601,1.350204825,2.902374744,-3.537192106,0.1464350224
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,9,8,-0.4886637032,1.872370601,1.350204825,2.902374744,-3.537192106,0.1464350224
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,9,9,-0.4964650273,1.862870574,1.35884881,2.90237236,-3.537190914,0.1449191719
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,9,10,-0.4964650273,1.862870574,1.35884881,2.90237236,-3.537190914,0.1449191719
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,10,1,-0.5462102294,1.923615217,1.269604206,2.90237093,-3.537190199,0.144046396
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,10,2,-0.5627868772,1.934507608,1.264660597,2.90237999,-3.53719449,0.149600789
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,10,3,-0.5627868772,1.934507608,1.264660597,2.90237999,-3.53719449,0.149600789
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,10,4,-0.581433475,1.919502735,1.251430392,2.902374744,-3.537191868,0.1463081092
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,10,5,-0.581433475,1.919502735,1.251430392,2.902374744,-3.537191868,0.1463081092
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,10,6,-0.6014900804,1.897013426,1.259017706,2.902369499,-3.537189245,0.1430243552
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,10,7,-0.6014900804,1.897013426,1.259017706,2.902369499,-3.537189245,0.1430243552
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,10,8,-0.6160293221,1.913067102,1.290348053,2.902372122,-3.537190676,0.144793883
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,10,9,-0.6160293221,1.913067102,1.290348053,2.902372122,-3.537190676,0.144793883
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,10,10,-0.59669137,1.933198214,1.310690761,2.902373314,-3.537191391,0.1454528719
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,11,1,-0.6470093131,1.921236038,1.209516764,2.90237689,-3.53719306,0.1476681978
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,11,2,-0.6470093131,1.921236038,1.209516764,2.90237689,-3.53719306,0.1476681978
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,11,3,-0.6500220299,1.956368804,1.205342889,2.902373791,-3.537191629,0.1458207071
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,11,4,-0.6497977376,1.946534872,1.195010662,2.902372122,-3.537190676,0.1447115988
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,11,5,-0.6497977376,1.946534872,1.195010662,2.902372122,-3.537190676,0.1447115988
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,11,6,-0.6540584564,1.919503808,1.220350504,2.902371883,-3.537190676,0.14464733
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,11,7,-0.6540584564,1.919503808,1.220350504,2.902371883,-3.537190676,0.14464733
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,11,8,-0.6760770679,1.898734212,1.195091367,2.902375698,-3.537192583,0.1469626576
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,11,9,-0.6760770679,1.898734212,1.195091367,2.902375698,-3.537192583,0.1469626576
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,11,10,-0.6932868361,1.93314302,1.202978015,2.902369022,-3.537189245,0.1428431273
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,12,1,-0.6568372846,1.931584477,1.177012324,2.902373075,-3.537191153,0.1452837586
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,12,2,-0.6568372846,1.931584477,1.177012324,2.902373075,-3.537191153,0.1452837586
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,12,3,-0.6690710187,1.918110847,1.163025618,2.902372837,-3.537191153,0.1452082396
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,12,4,-0.6690710187,1.918110847,1.163025618,2.902372837,-3.537191153,0.1452082396
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,12,5,-0.6434592009,1.948871374,1.150875211,2.90237546,-3.537192345,0.1468206048
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,12,6,-0.6434592009,1.948871374,1.150875211,2.90237546,-3.537192345,0.1468206048
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,12,7,-0.6118341088,1.976059556,1.170775056,2.902377129,-3.53719306,0.1477767676
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,12,8,-0.6118341088,1.976059556,1.170775056,2.902377129,-3.53719306,0.1477767676
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,12,9,-0.6498733163,1.930630803,1.159974098,2.902378321,-3.537193775,0.1486158371
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,12,10,-0.6498733163,1.930630803,1.159974098,2.902378321,-3.537193775,0.1486158371
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,13,1,-0.5593861938,1.90515995,1.256613135,2.902376175,-3.537192822,0.1472853273
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,13,2,-0.5627429485,1.905822277,1.240292549,2.902375937,-3.537192583,0.1470368356
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,13,3,-0.5627429485,1.905822277,1.240292549,2.902375937,-3.537192583,0.1470368356
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,13,4,-0.5503146052,1.908179998,1.230813146,2.90237093,-3.537190199,0.1439654976
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,13,5,-0.5503146052,1.908179998,1.230813146,2.90237093,-3.537190199,0.1439654976
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,13,6,-0.5351501107,1.895379663,1.20814085,2.902373314,-3.537191391,0.1454984397
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,13,7,-0.5351501107,1.895379663,1.20814085,2.902373314,-3.537191391,0.1454984397
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,13,8,-0.5342522264,1.883747458,1.189338088,2.902372599,-3.537190914,0.1449849755
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,13,9,-0.5342522264,1.883747458,1.189338088,2.902372599,-3.537190914,0.1449849755
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,13,10,-0.4934695661,1.867532372,1.188028932,2.902368546,-3.537188768,0.1424687952
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,14,1,-0.436668396,1.87498045,1.320897222,2.902374983,-3.537192106,0.1465585977
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,14,2,-0.436668396,1.87498045,1.320897222,2.902374983,-3.537192106,0.1465585977
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,14,3,-0.4215662777,1.88478899,1.3297472,2.902374029,-3.537191629,0.1458845139
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,14,4,-0.4215662777,1.88478899,1.3297472,2.902374029,-3.537191629,0.1458845139
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,14,5,-0.4357377291,1.853706956,1.331043839,2.902369499,-3.537189245,0.1428668797
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,14,6,-0.4357377291,1.853706956,1.331043839,2.902369499,-3.537189245,0.1428668797
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,14,7,-0.4564811587,1.828364491,1.325554729,2.902376175,-3.537192583,0.1471402049
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,14,8,-0.4416520894,1.85646832,1.330305457,2.902376652,-3.53719306,0.1476020664
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,14,9,-0.4416520894,1.85646832,1.330305457,2.902376652,-3.53719306,0.1476020664
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,14,10,-0.4084876478,1.894529581,1.299951434,2.90237546,-3.537192345,0.1467670649
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,15,1,-0.4037930369,1.859619975,1.371682763,2.902371168,-3.537190199,0.1441527605
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,15,2,-0.4315617085,1.857096314,1.383344293,2.902374268,-3.537191629,0.1459965557
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,15,3,-0.4315617085,1.857096314,1.383344293,2.902374268,-3.537191629,0.1459965557
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,15,4,-0.4341827631,1.848409176,1.367656231,2.902377367,-3.537193298,0.1479540765
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,15,5,-0.4341827631,1.848409176,1.367656231,2.902377367,-3.537193298,0.1479540765
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,15,6,-0.4181495309,1.852367163,1.366007805,2.902377844,-3.537193537,0.1483156532
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,15,7,-0.4181495309,1.852367163,1.366007805,2.902377844,-3.537193537,0.1483156532
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,15,8,-0.4166614115,1.83892405,1.355149984,2.902373075,-3.537191153,0.1452681124
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,15,9,-0.4166614115,1.83892405,1.355149984,2.902373075,-3.537191153,0.1452681124
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,15,10,-0.4186325669,1.836923838,1.337526917,2.902374029,-3.537191629,0.1458327472
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,16,1,-0.4480985105,1.889434457,1.267864704,2.902372599,-3.537190914,0.1449063718
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,16,2,-0.4480985105,1.889434457,1.267864704,2.902372599,-3.537190914,0.1449063718
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,16,3,-0.4756146669,1.888068914,1.275423288,2.902378798,-3.537194014,0.1488891393
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,16,4,-0.4756146669,1.888068914,1.275423288,2.902378798,-3.537194014,0.1488891393
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,16,5,-0.488090992,1.854946017,1.297495723,2.902378559,-3.537194014,0.1487506032
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,16,6,-0.4831834137,1.875073791,1.324430227,2.902376175,-3.537192822,0.1472577304
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,16,7,-0.4831834137,1.875073791,1.324430227,2.902376175,-3.537192822,0.1472577304
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,16,8,-0.4922043979,1.898125172,1.315213203,2.902373314,-3.537191153,0.1454004794
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,16,9,-0.4922043979,1.898125172,1.315213203,2.902373314,-3.537191153,0.1454004794
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,16,10,-0.4717417359,1.964812756,1.349758029,2.902377844,-3.537193537,0.1482982337
scoop_total133g_signminus_offset256_set17,스쿱,scoop_total_133g,133,17,1,-0.5831718445,1.880931139,1.246131063,2.902373314,-3.537191391,0.1453795582
